lending_protocol_metrics_id,lending_protocol_id,tvl,date,time,day_of_week
2918,1,261000000,2022-09-26,10:31:01,Mon
2919,3,60928405,2022-09-26,10:31:32,Mon
2920,2,110070000,2022-09-26,10:45:36,Mon
2921,1,259000000,2022-09-26,10:45:44,Mon
2922,3,60868025,2022-09-26,10:46:12,Mon
2923,2,109960000,2022-09-26,11:00:48,Mon
2924,3,60411779,2022-09-26,11:01:25,Mon
2925,2,109780000,2022-09-26,11:15:35,Mon
2926,1,259000000,2022-09-26,11:15:43,Mon
2927,3,60130847,2022-09-26,11:16:13,Mon
2928,2,109740000,2022-09-26,11:30:55,Mon
2929,1,258000000,2022-09-26,11:31:02,Mon
2930,3,60285294,2022-09-26,11:31:29,Mon
2931,2,109640000,2022-09-26,11:45:34,Mon
2932,1,257000000,2022-09-26,11:45:46,Mon
2933,3,60218132,2022-09-26,11:46:14,Mon
2934,2,109740000,2022-09-26,12:00:55,Mon
2935,3,60326066,2022-09-26,12:01:22,Mon
2936,2,109770000,2022-09-26,12:15:36,Mon
2937,1,257000000,2022-09-26,12:15:40,Mon
2938,3,60333588,2022-09-26,12:16:13,Mon
2939,2,109550000,2022-09-26,12:30:56,Mon
2940,1,256000000,2022-09-26,12:30:58,Mon
2941,3,60221067,2022-09-26,12:31:30,Mon
2942,2,109470000,2022-09-26,12:45:34,Mon
2943,1,257000000,2022-09-26,12:45:38,Mon
2944,3,60171207,2022-09-26,12:46:12,Mon
2945,2,109550000,2022-09-26,13:00:54,Mon
2946,3,60259066,2022-09-26,13:01:26,Mon
2947,2,109550000,2022-09-26,13:15:37,Mon
2948,1,257000000,2022-09-26,13:15:44,Mon
2949,3,60240712,2022-09-26,13:16:15,Mon
2950,2,71370000,2022-09-26,13:30:59,Mon
2951,1,257000000,2022-09-26,13:30:59,Mon
2952,3,60267330,2022-09-26,13:31:39,Mon
2953,2,109660000,2022-09-26,13:45:36,Mon
2954,1,258000000,2022-09-26,13:45:40,Mon
2955,3,60301005,2022-09-26,13:46:10,Mon
2956,2,109800000,2022-09-26,14:00:53,Mon
2957,3,60370552,2022-09-26,14:01:25,Mon
2958,2,110060000,2022-09-26,14:15:36,Mon
2959,1,258000000,2022-09-26,14:15:39,Mon
2960,3,60572848,2022-09-26,14:16:11,Mon
2961,2,110090000,2022-09-26,14:30:55,Mon
2962,1,258000000,2022-09-26,14:30:55,Mon
2963,3,60629699,2022-09-26,14:31:31,Mon
2964,2,110050000,2022-09-26,14:45:35,Mon
2965,1,259000000,2022-09-26,14:45:44,Mon
2966,3,60615869,2022-09-26,14:46:12,Mon
2967,2,29020000,2022-09-26,15:00:53,Mon
2968,1,260000000,2022-09-26,15:00:55,Mon
2969,2,71600000,2022-09-26,15:15:37,Mon
2970,1,260000000,2022-09-26,15:15:42,Mon
2971,3,60791279,2022-09-26,15:16:13,Mon
2972,2,110440000,2022-09-26,15:45:37,Mon
2973,1,261000000,2022-09-26,15:45:42,Mon
2974,3,60808993,2022-09-26,15:46:13,Mon
2975,2,110500000,2022-09-26,16:00:48,Mon
2976,3,60838981,2022-09-26,16:01:26,Mon
2977,2,110380000,2022-09-26,16:15:38,Mon
2978,1,262000000,2022-09-26,16:15:41,Mon
2979,3,60752398,2022-09-26,16:16:14,Mon
2980,1,262000000,2022-09-26,16:30:50,Mon
2981,2,110310000,2022-09-26,16:30:55,Mon
2982,3,60730662,2022-09-26,16:31:32,Mon
2983,2,110160000,2022-09-26,16:45:36,Mon
2984,1,261000000,2022-09-26,16:45:54,Mon
2985,3,60618979,2022-09-26,16:46:13,Mon
