cryptocurrency_metrics_id,cryptocurrency_id,total_supply,total_borrow,supply_apy,date,time,day_of_week
2708,8,18570000,4640000,1.89,2022-09-18,07:30:43,Sun
2709,9,10710000,2480000,1.62,2022-09-18,07:30:43,Sun
2710,1,2931464,1871008,2.79,2022-09-18,07:30:47,Sun
2711,2,96138362,61584460,3.76,2022-09-18,07:30:47,Sun
2712,3,27208406,17079701,3.61,2022-09-18,07:30:47,Sun
2713,4,6980000,1790000,1.88,2022-09-18,07:45:37,Sun
2714,5,23800000,7950000,3.21,2022-09-18,07:45:37,Sun
2715,6,8690000,2540000,2.45,2022-09-18,07:45:37,Sun
2716,7,6010000,1410000,1.39,2022-09-18,07:45:44,Sun
2717,8,18570000,4640000,1.89,2022-09-18,07:45:44,Sun
2718,9,10710000,2480000,1.62,2022-09-18,07:45:44,Sun
2719,1,2931466,1871010,2.79,2022-09-18,07:45:46,Sun
2720,2,97003318,61584562,3.69,2022-09-18,07:45:46,Sun
2721,3,27208433,17079729,3.61,2022-09-18,07:45:46,Sun
2722,4,6980000,1790000,1.88,2022-09-18,08:00:39,Sun
2723,5,23800000,7950000,3.21,2022-09-18,08:00:39,Sun
2724,6,8690000,2540000,2.45,2022-09-18,08:00:39,Sun
2725,7,6010000,1410000,1.39,2022-09-18,08:00:46,Sun
2726,8,18570000,4640000,1.89,2022-09-18,08:00:46,Sun
2727,9,10710000,2480000,1.62,2022-09-18,08:00:46,Sun
2728,1,2931468,1871012,2.79,2022-09-18,08:00:49,Sun
2729,2,96854701,61584665,3.71,2022-09-18,08:00:49,Sun
2730,3,27208462,17079757,3.61,2022-09-18,08:00:49,Sun
2731,4,6960000,1780000,1.88,2022-09-18,08:15:37,Sun
2732,5,23800000,7950000,3.21,2022-09-18,08:15:37,Sun
2733,6,8690000,2540000,2.45,2022-09-18,08:15:37,Sun
2734,1,2931478,1871015,2.79,2022-09-18,08:15:40,Sun
2735,2,97756213,61584759,3.64,2022-09-18,08:15:40,Sun
2736,3,27208488,17079783,3.61,2022-09-18,08:15:40,Sun
2737,7,6000000,1410000,1.39,2022-09-18,08:15:43,Sun
2738,8,18570000,4640000,1.89,2022-09-18,08:15:43,Sun
2739,9,10710000,2480000,1.62,2022-09-18,08:15:43,Sun
2740,4,6950000,1780000,1.88,2022-09-18,08:30:40,Sun
2741,5,23800000,7940000,3.20,2022-09-18,08:30:40,Sun
2742,6,8690000,2540000,2.45,2022-09-18,08:30:40,Sun
2743,7,6000000,1410000,1.39,2022-09-18,08:30:46,Sun
2744,8,18570000,4640000,1.89,2022-09-18,08:30:46,Sun
2745,9,10710000,2480000,1.62,2022-09-18,08:30:46,Sun
2746,1,2931480,1871017,2.79,2022-09-18,08:30:52,Sun
2747,2,96780642,61584860,3.71,2022-09-18,08:30:52,Sun
2748,3,27208515,17079811,3.61,2022-09-18,08:30:52,Sun
2749,4,6980000,1790000,1.88,2022-09-18,08:45:36,Sun
2750,5,23800000,7930000,3.20,2022-09-18,08:45:36,Sun
2751,6,8690000,2540000,2.45,2022-09-18,08:45:36,Sun
2752,1,2931483,1871019,2.79,2022-09-18,08:45:41,Sun
2753,2,96780736,61584954,3.71,2022-09-18,08:45:41,Sun
2754,3,27208541,17079837,3.61,2022-09-18,08:45:41,Sun
2755,7,6010000,1410000,1.39,2022-09-18,08:45:43,Sun
2756,8,18570000,4640000,1.89,2022-09-18,08:45:43,Sun
2757,9,10710000,2480000,1.62,2022-09-18,08:45:43,Sun
2758,4,6990000,1790000,1.88,2022-09-18,09:00:38,Sun
2759,5,23800000,7940000,3.20,2022-09-18,09:00:38,Sun
2760,6,8690000,2540000,2.45,2022-09-18,09:00:38,Sun
2761,1,2931485,1871021,2.79,2022-09-18,09:00:41,Sun
2762,2,96780830,61585048,3.71,2022-09-18,09:00:41,Sun
2763,3,27208567,17079862,3.61,2022-09-18,09:00:41,Sun
2764,7,6020000,1410000,1.39,2022-09-18,09:00:43,Sun
2765,8,18570000,4640000,1.89,2022-09-18,09:00:43,Sun
2766,9,10710000,2480000,1.62,2022-09-18,09:00:43,Sun
2767,4,6990000,1790000,1.88,2022-09-18,09:15:36,Sun
2768,5,23800000,7940000,3.20,2022-09-18,09:15:36,Sun
2769,6,8690000,2540000,2.45,2022-09-18,09:15:36,Sun
2770,1,2931487,1871023,2.79,2022-09-18,09:15:41,Sun
2771,2,95567710,61585146,3.81,2022-09-18,09:15:41,Sun
2772,3,27194576,17079889,3.61,2022-09-18,09:15:41,Sun
2773,7,6020000,1410000,1.39,2022-09-18,09:15:43,Sun
2774,8,18570000,4640000,1.89,2022-09-18,09:15:43,Sun
2775,9,10710000,2480000,1.62,2022-09-18,09:15:43,Sun
2776,4,6970000,1790000,1.89,2022-09-18,09:30:36,Sun
2777,5,23800000,7940000,3.20,2022-09-18,09:30:36,Sun
2778,6,8690000,2540000,2.45,2022-09-18,09:30:36,Sun
2779,7,6020000,1410000,1.39,2022-09-18,09:30:45,Sun
2780,8,18570000,4640000,1.89,2022-09-18,09:30:45,Sun
2781,9,10710000,2480000,1.62,2022-09-18,09:30:45,Sun
2782,1,2931489,1871026,2.79,2022-09-18,09:30:47,Sun
2783,2,96059450,61585246,3.77,2022-09-18,09:30:47,Sun
2784,3,27194858,17079916,3.61,2022-09-18,09:30:47,Sun
2785,4,6950000,1790000,1.89,2022-09-18,09:45:37,Sun
2786,5,23800000,7930000,3.20,2022-09-18,09:45:37,Sun
2787,6,8690000,2540000,2.45,2022-09-18,09:45:37,Sun
2788,1,2931491,1871028,2.79,2022-09-18,09:45:40,Sun
2789,2,96765733,61585344,3.71,2022-09-18,09:45:40,Sun
2790,3,27194885,17079943,3.61,2022-09-18,09:45:40,Sun
2791,7,6010000,1410000,1.39,2022-09-18,09:45:44,Sun
2792,8,18570000,4640000,1.89,2022-09-18,09:45:44,Sun
2793,9,10710000,2480000,1.62,2022-09-18,09:45:44,Sun
2794,4,6960000,1790000,1.89,2022-09-18,10:00:40,Sun
2795,5,23800000,7880000,3.16,2022-09-18,10:00:40,Sun
2796,6,8690000,2540000,2.45,2022-09-18,10:00:40,Sun
2797,1,2931501,1871030,2.79,2022-09-18,10:00:42,Sun
2798,2,96765612,61585443,3.71,2022-09-18,10:00:42,Sun
2799,3,27194912,17079970,3.61,2022-09-18,10:00:42,Sun
2800,7,6030000,1420000,1.39,2022-09-18,10:00:45,Sun
2801,8,18570000,4640000,1.89,2022-09-18,10:00:45,Sun
2802,9,10710000,2480000,1.62,2022-09-18,10:00:45,Sun
2803,4,6950000,1790000,1.89,2022-09-18,10:15:38,Sun
2804,5,23800000,7880000,3.16,2022-09-18,10:15:38,Sun
2805,6,8690000,2540000,2.45,2022-09-18,10:15:38,Sun
2806,7,6000000,1410000,1.39,2022-09-18,10:15:44,Sun
2807,8,18570000,4640000,1.89,2022-09-18,10:15:44,Sun
2808,9,10710000,2480000,1.62,2022-09-18,10:15:44,Sun
2809,1,2931503,1871032,2.79,2022-09-18,10:15:47,Sun
2810,2,96813044,61586540,3.71,2022-09-18,10:15:47,Sun
2811,3,27195741,17079996,3.61,2022-09-18,10:15:47,Sun
2812,4,6900000,1770000,1.89,2022-09-18,10:30:37,Sun
2813,5,23800000,7880000,3.16,2022-09-18,10:30:37,Sun
2814,6,8690000,2540000,2.45,2022-09-18,10:30:37,Sun
2815,1,2931489,1871034,2.79,2022-09-18,10:30:43,Sun
2816,2,96446418,61586634,3.74,2022-09-18,10:30:43,Sun
2817,3,27195766,17080022,3.61,2022-09-18,10:30:43,Sun
2818,7,5960000,1400000,1.39,2022-09-18,10:30:44,Sun
2819,8,18570000,4640000,1.89,2022-09-18,10:30:44,Sun
2820,9,10710000,2480000,1.62,2022-09-18,10:30:44,Sun
2821,4,6890000,1770000,1.89,2022-09-18,10:45:37,Sun
2822,5,23800000,7880000,3.16,2022-09-18,10:45:37,Sun
2823,6,8690000,2540000,2.45,2022-09-18,10:45:37,Sun
2824,7,5950000,1400000,1.39,2022-09-18,10:45:44,Sun
2825,8,18570000,4640000,1.89,2022-09-18,10:45:44,Sun
2826,9,10710000,2480000,1.62,2022-09-18,10:45:44,Sun
2827,1,2930801,1870135,2.79,2022-09-18,10:45:47,Sun
2828,2,95716425,61586372,3.80,2022-09-18,10:45:47,Sun
2829,3,27209112,17080047,3.61,2022-09-18,10:45:47,Sun
2830,4,6880000,1770000,1.89,2022-09-18,11:00:39,Sun
2831,5,23800000,7880000,3.16,2022-09-18,11:00:39,Sun
2832,6,8690000,2540000,2.45,2022-09-18,11:00:39,Sun
2833,1,2930793,1870137,2.79,2022-09-18,11:00:42,Sun
2834,2,95379135,61586135,3.82,2022-09-18,11:00:42,Sun
2835,3,27209137,17080072,3.61,2022-09-18,11:00:42,Sun
2836,7,5940000,1390000,1.39,2022-09-18,11:00:44,Sun
2837,8,18570000,4640000,1.89,2022-09-18,11:00:44,Sun
2838,9,10710000,2480000,1.62,2022-09-18,11:00:44,Sun
2839,4,6880000,1770000,1.89,2022-09-18,11:15:38,Sun
2840,5,23800000,7880000,3.16,2022-09-18,11:15:38,Sun
2841,6,8690000,2540000,2.45,2022-09-18,11:15:38,Sun
2842,7,5940000,1400000,1.39,2022-09-18,11:15:44,Sun
2843,8,18570000,4640000,1.89,2022-09-18,11:15:44,Sun
2844,9,10710000,2480000,1.62,2022-09-18,11:15:44,Sun
2845,1,2930795,1870144,2.79,2022-09-18,11:15:44,Sun
2846,2,95535739,61586230,3.81,2022-09-18,11:15:44,Sun
2847,3,27209160,17079762,3.61,2022-09-18,11:15:44,Sun
2848,4,6890000,1770000,1.89,2022-09-18,11:30:40,Sun
2849,5,23800000,7860000,3.14,2022-09-18,11:30:40,Sun
2850,6,8690000,2540000,2.45,2022-09-18,11:30:40,Sun
2851,7,5950000,1400000,1.39,2022-09-18,11:30:46,Sun
2852,8,18570000,4640000,1.89,2022-09-18,11:30:46,Sun
2853,9,10710000,2480000,1.62,2022-09-18,11:30:46,Sun
2854,1,2930836,1870146,2.79,2022-09-18,11:30:49,Sun
2855,2,95642177,61586086,3.80,2022-09-18,11:30:49,Sun
2856,3,27209440,17079788,3.61,2022-09-18,11:30:49,Sun
2857,4,6860000,1770000,1.89,2022-09-18,12:00:39,Sun
2858,5,23800000,7860000,3.14,2022-09-18,12:00:39,Sun
2859,6,8690000,2540000,2.45,2022-09-18,12:00:39,Sun
2860,1,2930847,1870149,2.79,2022-09-18,12:00:42,Sun
